#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,last,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,car,class
,,0,,,2024-07-14T19:23:12.026Z,0,SoftwareOverCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,DCBusOverVoltage,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,BadMotorPosHallSeq,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,WatchdogCausedLast,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,ConfigReadError,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,A15VRailUnderVoltLock,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,Reserved2,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,ActiveMotor,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.026Z,0,Reserved3,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.027Z,118,BusVoltage,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.027Z,0,BusCurrent,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.027Z,0.0,MotorVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.027Z,0.0,VehicleVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.058Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.058Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.058Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:23:12.059Z,1298,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.059Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.059Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.059Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.059Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.059Z,0,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.073Z,118.5,BatteryVoltage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0,BatteryCurrent,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0,BatteryCurrentDirection,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0,MotorCurrentPeakAverage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,35,FETTemperature,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0,MotorRotatingSpeed,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0.0,PWMDuty,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0.0,LeadAngle,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.073Z,0,PowerMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0,MotorControlMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0.0,AcceleratorPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0.0,RegenerationVRPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0,DigitSWPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0.0,OutputTargetValue,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,2,DriveActionStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0,RegenerationStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.073Z,0,AnalogSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,MotorCurrentSensorUError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,MotorCurrentSensorWError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,FETThermistorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,BatteryVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,BatteryCurrentSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,BatteryCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,MotorCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,AcceleratorPositionError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU2,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,ControllerVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU3,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,PowerSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,OverCurrentError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU4,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,OverVoltageError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU5,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,OverCurrentLimit,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU6,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,MotorSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,MotorLock,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,HallSensorShort,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,HallSensorOpen,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,RFU7,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.073Z,0,OverHeatLevel,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.108Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.108Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.158Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.158Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.158Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:23:12.159Z,1376,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.159Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.159Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.159Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.159Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.159Z,0,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.208Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.208Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.226Z,2,RequestForFrames,MC,Brightside,MitsubaDataRequest
,,0,,,2024-07-14T19:23:12.226Z,0,BridgePWM,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,MotorCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,Velocity,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,BusCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,BusVoltUpperLim,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,BusVoltLowerLim,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,HeadsinkTemp,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,Reserved,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,HardwareOverCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,SoftwareOverCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,DCBusOverVoltage,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,BadMotorPosHallSeq,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,WatchdogCausedLast,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,ConfigReadError,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,A15VRailUnderVoltLock,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,Reserved2,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,ActiveMotor,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.226Z,0,Reserved3,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.227Z,118,BusVoltage,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.227Z,0,BusCurrent,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.227Z,0.0,MotorVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.227Z,0.0,VehicleVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.233Z,1.693751430567,PackCurrent,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,12.429,SuppBattVoltage,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0.0,LVCurrent,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,PackOverDischargeWarning,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,PackOverChargeWarning,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,DOC,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,COC,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,ResetFromWatchdog,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,0,ESTOP_Pressed,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.233Z,31,VicorHeatSinkTemp,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.258Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.258Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.258Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:23:12.259Z,1354,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.259Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.259Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.259Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.259Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.259Z,0,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.273Z,118.5,BatteryVoltage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0,BatteryCurrent,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0,BatteryCurrentDirection,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0,MotorCurrentPeakAverage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,35,FETTemperature,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0,MotorRotatingSpeed,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0.0,PWMDuty,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0.0,LeadAngle,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.273Z,0,PowerMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0,MotorControlMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0.0,AcceleratorPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0.0,RegenerationVRPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0,DigitSWPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0.0,OutputTargetValue,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,2,DriveActionStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0,RegenerationStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.273Z,0,AnalogSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,MotorCurrentSensorUError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,MotorCurrentSensorWError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,FETThermistorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,BatteryVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,BatteryCurrentSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,BatteryCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,MotorCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,AcceleratorPositionError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU2,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,ControllerVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU3,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,PowerSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,OverCurrentError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU4,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,OverVoltageError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU5,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,OverCurrentLimit,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU6,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,MotorSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,MotorLock,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,HallSensorShort,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,HallSensorOpen,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,RFU7,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.273Z,0,OverHeatLevel,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.308Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.308Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.337Z,12,Second,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.337Z,23,Minute,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.337Z,2,Hour,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.337Z,15,Day,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.337Z,7,Month,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.337Z,24,Year,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:23:12.358Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.358Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.359Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:23:12.359Z,1368,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.359Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.359Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.359Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.359Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.359Z,0,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.408Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.408Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.426Z,2,RequestForFrames,MC,Brightside,MitsubaDataRequest
,,0,,,2024-07-14T19:23:12.427Z,0,BridgePWM,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,MotorCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,Velocity,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,BusCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,BusVoltUpperLim,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,BusVoltLowerLim,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,HeadsinkTemp,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,Reserved,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,HardwareOverCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,SoftwareOverCurrent,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,DCBusOverVoltage,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,BadMotorPosHallSeq,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,WatchdogCausedLast,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,ConfigReadError,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,A15VRailUnderVoltLock,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,Reserved2,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,ActiveMotor,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,0,Reserved3,MDI,Brightside,StatusInfo
,,0,,,2024-07-14T19:23:12.427Z,118,BusVoltage,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.427Z,0,BusCurrent,MDI,Brightside,BusMeasurement
,,0,,,2024-07-14T19:23:12.427Z,0.0,MotorVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.427Z,0.0,VehicleVelocity,MDI,Brightside,VelocityMeasurement
,,0,,,2024-07-14T19:23:12.442Z,1.693751430567,PackCurrent,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,12.429,SuppBattVoltage,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0.0,LVCurrent,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,PackOverDischargeWarning,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,PackOverChargeWarning,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,DOC,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,COC,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,ResetFromWatchdog,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,0,ESTOP_Pressed,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.442Z,31,VicorHeatSinkTemp,ECU,Brightside,ECUStatus
,,0,,,2024-07-14T19:23:12.458Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.458Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:23:12.459Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:23:12.459Z,1381,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.459Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.459Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.459Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.459Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.459Z,0,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:23:12.473Z,118.5,BatteryVoltage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0,BatteryCurrent,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0,BatteryCurrentDirection,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0,MotorCurrentPeakAverage,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,35,FETTemperature,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0,MotorRotatingSpeed,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0.0,PWMDuty,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0.0,LeadAngle,MC,Brightside,Mitsuba_Frame0
,,0,,,2024-07-14T19:23:12.473Z,0,PowerMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0,MotorControlMode,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0.0,AcceleratorPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0.0,RegenerationVRPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0,DigitSWPosition,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0.0,OutputTargetValue,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,2,DriveActionStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0,RegenerationStatus,MC,Brightside,Mitsuba_Frame1
,,0,,,2024-07-14T19:23:12.473Z,0,AnalogSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,MotorCurrentSensorUError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,MotorCurrentSensorWError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,FETThermistorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,BatteryVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,BatteryCurrentSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,BatteryCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,MotorCurrentSensorAdjustError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,AcceleratorPositionError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU2,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,ControllerVoltageSensorError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU3,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,PowerSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,OverCurrentError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU4,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,OverVoltageError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU5,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,OverCurrentLimit,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,RFU6,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,MotorSystemError,MC,Brightside,Mitsuba_Frame2
,,0,,,2024-07-14T19:23:12.473Z,0,MotorLock,MC,Brightside,Mitsuba_Frame2
